file_name,element,matched_sentences,sentence_count,sentence_density,matched_lemmas,total_lemmas,token_density,role_weighted_score,role_weighted_density,top_words
bible_BKR_1Tm.txt,legal,3,40,0.075,3,592,0.00507,3.0,0.075,zákon:3
bible_BKR_1Tm.txt,life_death,0,40,0.0,0,592,0.0,0.0,0.0,
bible_BKR_1Tm.txt,monotheism,6,40,0.15,6,592,0.01014,6.1,0.1525,bůh:6
bible_BKR_1Tm.txt,moral,7,40,0.175,7,592,0.01182,6.5,0.1625,dobrý:5; pravda:2
bible_BKR_1Tm.txt,prophetic_speech,1,40,0.025,1,592,0.00169,1.0,0.025,proroctví:1
bible_BKR_1Tm.txt,ritual_sacrifice,0,40,0.0,0,592,0.0,0.0,0.0,
bible_BKR_1Tm.txt,royal_power,2,40,0.05,2,592,0.00338,2.6,0.065,král:2
bible_BKR_1Tm.txt,sacred_space,0,40,0.0,0,592,0.0,0.0,0.0,
bible_BKR_1Tm.txt,war_conflict,1,40,0.025,1,592,0.00169,0.8,0.02,boj:1
bible_BKR_1Tm.txt,wisdom,0,40,0.0,0,592,0.0,0.0,0.0,
bible_BKR_1Tm.txt,yhwh_elements,0,40,0.0,0,592,0.0,0.0,0.0,
bible_BKR_2J.txt,christian_elements,3,13,0.23077,3,216,0.01389,3.3,0.25385,ježíš:2; kristus:1
bible_BKR_2J.txt,covenant_law,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,divine,4,13,0.30769,6,216,0.02778,6.6,0.50769,bůh:2; ježíš:2; kristus:1; milost:1
bible_BKR_2J.txt,divine_hierarchy,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,eschatology,1,13,0.07692,1,216,0.00463,0.8,0.06154,antikrist:1
bible_BKR_2J.txt,genealogy_lineage,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,kinship,2,13,0.15385,2,216,0.00926,2.1,0.16154,otec:1; syn:1
bible_BKR_2J.txt,legal,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,life_death,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,monotheism,2,13,0.15385,2,216,0.00926,2.0,0.15385,bůh:2
bible_BKR_2J.txt,moral,3,13,0.23077,3,216,0.01389,2.6,0.2,pravda:3
bible_BKR_2J.txt,prophetic_speech,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,ritual_sacrifice,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,royal_power,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,sacred_space,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,war_conflict,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,wisdom,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2J.txt,yhwh_elements,0,13,0.0,0,216,0.0,0.0,0.0,
bible_BKR_2K.txt,christian_elements,10,40,0.25,14,673,0.0208,16.0,0.4,kristus:7; ježíš:5; apoštol:1; evangelium:1
bible_BKR_2K.txt,covenant_law,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,divine,18,40,0.45,27,673,0.04012,28.5,0.7125,bůh:10; kristus:7; ježíš:5; milost:3; duch:2
bible_BKR_2K.txt,divine_hierarchy,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,eschatology,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,genealogy_lineage,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,kinship,1,40,0.025,1,673,0.00149,1.0,0.025,bratr:1
bible_BKR_2K.txt,legal,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,life_death,3,40,0.075,4,673,0.00594,4.1,0.1025,smrt:2; mrtvý:1; život:1
bible_BKR_2K.txt,monotheism,10,40,0.25,10,673,0.01486,10.4,0.26,bůh:10
bible_BKR_2K.txt,moral,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,prophetic_speech,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,ritual_sacrifice,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,royal_power,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,sacred_space,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,war_conflict,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2K.txt,wisdom,1,40,0.025,1,673,0.00149,1.0,0.025,moudrost:1
bible_BKR_2K.txt,yhwh_elements,0,40,0.0,0,673,0.0,0.0,0.0,
bible_BKR_2Kr.txt,christian_elements,14,40,0.35,14,935,0.01497,15.8,0.395,hospodin:14
bible_BKR_2Kr.txt,covenant_law,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,divine,17,40,0.425,22,935,0.02353,23.4,0.585,hospodin:14; bůh:5; duch:3
bible_BKR_2Kr.txt,divine_hierarchy,2,40,0.05,2,935,0.00214,2.6,0.065,anděl:2
bible_BKR_2Kr.txt,eschatology,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,genealogy_lineage,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,kinship,2,40,0.05,2,935,0.00214,2.1,0.0525,syn:2
bible_BKR_2Kr.txt,legal,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,life_death,2,40,0.05,2,935,0.00214,1.6,0.04,smrt:2
bible_BKR_2Kr.txt,monotheism,15,40,0.375,19,935,0.02032,20.6,0.515,hospodin:14; bůh:5
bible_BKR_2Kr.txt,moral,1,40,0.025,1,935,0.00107,0.8,0.02,zlý:1
bible_BKR_2Kr.txt,prophetic_speech,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,ritual_sacrifice,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,royal_power,6,40,0.15,6,935,0.00642,5.7,0.1425,král:6
bible_BKR_2Kr.txt,sacred_space,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,war_conflict,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,wisdom,0,40,0.0,0,935,0.0,0.0,0.0,
bible_BKR_2Kr.txt,yhwh_elements,14,40,0.35,14,935,0.01497,15.8,0.395,hospodin:14
bible_BKR_2P.txt,christian_elements,6,40,0.15,9,702,0.01282,8.9,0.2225,ježíš:6; kristus:2; apoštol:1
bible_BKR_2P.txt,covenant_law,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,divine,10,40,0.25,17,702,0.02422,17.1,0.4275,ježíš:6; bůh:4; kristus:2; víra:2; milost:1; pán:1; duch:1
bible_BKR_2P.txt,divine_hierarchy,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,eschatology,1,40,0.025,1,702,0.00142,0.8,0.02,věčnost:1
bible_BKR_2P.txt,genealogy_lineage,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,kinship,2,40,0.05,2,702,0.00285,1.8,0.045,syn:2
bible_BKR_2P.txt,legal,2,40,0.05,2,702,0.00285,1.8,0.045,spravedlnost:2
bible_BKR_2P.txt,life_death,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,monotheism,4,40,0.1,4,702,0.0057,4.4,0.11,bůh:4
bible_BKR_2P.txt,moral,7,40,0.175,7,702,0.00997,7.3,0.1825,pravda:3; spravedlivý:2; nepravost:2
bible_BKR_2P.txt,prophetic_speech,2,40,0.05,2,702,0.00285,2.0,0.05,proroctví:2
bible_BKR_2P.txt,ritual_sacrifice,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,royal_power,1,40,0.025,1,702,0.00142,1.0,0.025,království:1
bible_BKR_2P.txt,sacred_space,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,war_conflict,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,wisdom,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2P.txt,yhwh_elements,0,40,0.0,0,702,0.0,0.0,0.0,
bible_BKR_2Pa.txt,christian_elements,8,40,0.2,8,915,0.00874,9.0,0.225,hospodin:8
bible_BKR_2Pa.txt,covenant_law,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,divine,12,40,0.3,16,915,0.01749,18.5,0.4625,bůh:8; hospodin:8
bible_BKR_2Pa.txt,divine_hierarchy,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,eschatology,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,genealogy_lineage,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,kinship,6,40,0.15,7,915,0.00765,7.2,0.18,otec:5; syn:2
bible_BKR_2Pa.txt,legal,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,life_death,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,monotheism,12,40,0.3,16,915,0.01749,18.5,0.4625,bůh:8; hospodin:8
bible_BKR_2Pa.txt,moral,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,prophetic_speech,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,ritual_sacrifice,1,40,0.025,1,915,0.00109,1.3,0.0325,oltář:1
bible_BKR_2Pa.txt,royal_power,10,40,0.25,10,915,0.01093,10.1,0.2525,král:8; království:2
bible_BKR_2Pa.txt,sacred_space,1,40,0.025,1,915,0.00109,1.3,0.0325,oltář:1
bible_BKR_2Pa.txt,war_conflict,0,40,0.0,0,915,0.0,0.0,0.0,
bible_BKR_2Pa.txt,wisdom,3,40,0.075,3,915,0.00328,3.4,0.085,moudrost:3
bible_BKR_2Pa.txt,yhwh_elements,8,40,0.2,8,915,0.00874,9.0,0.225,hospodin:8
bible_BKR_2S.txt,christian_elements,6,40,0.15,6,739,0.00812,5.7,0.1425,hospodin:6
bible_BKR_2S.txt,covenant_law,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,divine,7,40,0.175,8,739,0.01083,7.3,0.1825,hospodin:6; milost:2
bible_BKR_2S.txt,divine_hierarchy,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,eschatology,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,genealogy_lineage,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,kinship,8,40,0.2,8,739,0.01083,8.9,0.2225,syn:8
bible_BKR_2S.txt,legal,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,life_death,2,40,0.05,2,739,0.00271,2.3,0.0575,smrt:2
bible_BKR_2S.txt,monotheism,6,40,0.15,6,739,0.00812,5.7,0.1425,hospodin:6
bible_BKR_2S.txt,moral,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,prophetic_speech,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,ritual_sacrifice,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,royal_power,4,40,0.1,4,739,0.00541,4.1,0.1025,král:4
bible_BKR_2S.txt,sacred_space,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,war_conflict,3,40,0.075,3,739,0.00406,2.4,0.06,meč:2; kopí:1
bible_BKR_2S.txt,wisdom,0,40,0.0,0,739,0.0,0.0,0.0,
bible_BKR_2S.txt,yhwh_elements,6,40,0.15,6,739,0.00812,5.7,0.1425,hospodin:6
bible_BKR_2Te.txt,christian_elements,11,40,0.275,15,680,0.02206,14.1,0.3525,ježíš:9; kristus:4; evangelium:2
bible_BKR_2Te.txt,covenant_law,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,divine,19,40,0.475,36,680,0.05294,35.4,0.885,bůh:11; ježíš:9; kristus:4; víra:4; milost:3; duch:3; pán:2
bible_BKR_2Te.txt,divine_hierarchy,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,eschatology,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,genealogy_lineage,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,kinship,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,legal,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,life_death,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,monotheism,11,40,0.275,11,680,0.01618,11.4,0.285,bůh:11
bible_BKR_2Te.txt,moral,7,40,0.175,9,680,0.01324,8.9,0.2225,nepravost:3; pravda:3; spravedlivý:1; lež:1; zlý:1
bible_BKR_2Te.txt,prophetic_speech,1,40,0.025,1,680,0.00147,1.0,0.025,zjevení:1
bible_BKR_2Te.txt,ritual_sacrifice,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,royal_power,1,40,0.025,1,680,0.00147,0.8,0.02,království:1
bible_BKR_2Te.txt,sacred_space,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,war_conflict,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Te.txt,wisdom,1,40,0.025,1,680,0.00147,0.8,0.02,naučení:1
bible_BKR_2Te.txt,yhwh_elements,0,40,0.0,0,680,0.0,0.0,0.0,
bible_BKR_2Tm.txt,christian_elements,11,40,0.275,22,642,0.03427,20.3,0.5075,ježíš:9; kristus:9; evangelium:3; apoštol:1
bible_BKR_2Tm.txt,covenant_law,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,divine,15,40,0.375,30,642,0.04673,29.8,0.745,ježíš:9; kristus:9; bůh:4; milost:3; duch:2; víra:2; pán:1
bible_BKR_2Tm.txt,divine_hierarchy,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,eschatology,1,40,0.025,1,642,0.00156,0.8,0.02,vzkříšení:1
bible_BKR_2Tm.txt,genealogy_lineage,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,kinship,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,legal,1,40,0.025,1,642,0.00156,1.0,0.025,spravedlnost:1
bible_BKR_2Tm.txt,life_death,2,40,0.05,3,642,0.00467,2.8,0.07,smrt:1; život:1; vzkříšení:1
bible_BKR_2Tm.txt,monotheism,4,40,0.1,4,642,0.00623,4.9,0.1225,bůh:4
bible_BKR_2Tm.txt,moral,3,40,0.075,3,642,0.00467,2.9,0.0725,pravda:2; nepravost:1
bible_BKR_2Tm.txt,prophetic_speech,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,ritual_sacrifice,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,royal_power,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,sacred_space,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,war_conflict,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,wisdom,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_2Tm.txt,yhwh_elements,0,40,0.0,0,642,0.0,0.0,0.0,
bible_BKR_3J.txt,christian_elements,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,covenant_law,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,divine,2,15,0.13333,2,208,0.00962,1.6,0.10667,bůh:2
bible_BKR_3J.txt,divine_hierarchy,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,eschatology,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,genealogy_lineage,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,kinship,1,15,0.06667,1,208,0.00481,1.0,0.06667,syn:1
bible_BKR_3J.txt,legal,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,life_death,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,monotheism,2,15,0.13333,2,208,0.00962,1.6,0.10667,bůh:2
bible_BKR_3J.txt,moral,5,15,0.33333,6,208,0.02885,5.9,0.39333,pravda:3; zlý:2; dobrý:1
bible_BKR_3J.txt,prophetic_speech,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,ritual_sacrifice,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,royal_power,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,sacred_space,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,war_conflict,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,wisdom,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_3J.txt,yhwh_elements,0,15,0.0,0,208,0.0,0.0,0.0,
bible_BKR_Abd.txt,christian_elements,6,21,0.28571,6,413,0.01453,6.0,0.28571,hospodin:6
bible_BKR_Abd.txt,covenant_law,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,divine,6,21,0.28571,6,413,0.01453,6.0,0.28571,hospodin:6
bible_BKR_Abd.txt,divine_hierarchy,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,eschatology,1,21,0.04762,1,413,0.00242,0.8,0.0381,věčnost:1
bible_BKR_Abd.txt,genealogy_lineage,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,kinship,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,legal,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,life_death,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,monotheism,6,21,0.28571,6,413,0.01453,6.0,0.28571,hospodin:6
bible_BKR_Abd.txt,moral,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,prophetic_speech,1,21,0.04762,1,413,0.00242,1.3,0.0619,vidění:1
bible_BKR_Abd.txt,ritual_sacrifice,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,royal_power,1,21,0.04762,1,413,0.00242,0.8,0.0381,království:1
bible_BKR_Abd.txt,sacred_space,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,war_conflict,2,21,0.09524,2,413,0.00484,2.3,0.10952,vojsko:2
bible_BKR_Abd.txt,wisdom,0,21,0.0,0,413,0.0,0.0,0.0,
bible_BKR_Abd.txt,yhwh_elements,6,21,0.28571,6,413,0.01453,6.0,0.28571,hospodin:6
bible_BKR_Abk.txt,christian_elements,6,40,0.15,6,738,0.00813,7.8,0.195,hospodin:6
bible_BKR_Abk.txt,covenant_law,1,40,0.025,1,738,0.00136,1.3,0.0325,zákon:1
bible_BKR_Abk.txt,divine,12,40,0.3,16,738,0.02168,18.5,0.4625,hospodin:6; bůh:4; duch:2; svatý:2; víra:1; modlitba:1
bible_BKR_Abk.txt,divine_hierarchy,0,40,0.0,0,738,0.0,0.0,0.0,
bible_BKR_Abk.txt,eschatology,1,40,0.025,1,738,0.00136,1.0,0.025,peklo:1
bible_BKR_Abk.txt,genealogy_lineage,0,40,0.0,0,738,0.0,0.0,0.0,
bible_BKR_Abk.txt,kinship,0,40,0.0,0,738,0.0,0.0,0.0,
bible_BKR_Abk.txt,legal,2,40,0.05,3,738,0.00407,3.3,0.0825,soud:2; zákon:1
bible_BKR_Abk.txt,life_death,1,40,0.025,1,738,0.00136,1.0,0.025,smrt:1
bible_BKR_Abk.txt,monotheism,9,40,0.225,10,738,0.01355,12.0,0.3,hospodin:6; bůh:4
bible_BKR_Abk.txt,moral,5,40,0.125,6,738,0.00813,6.4,0.16,spravedlivý:2; nepravost:1; bezbožný:1; zlý:1; lež:1
bible_BKR_Abk.txt,prophetic_speech,3,40,0.075,4,738,0.00542,4.1,0.1025,vidění:3; prorok:1
bible_BKR_Abk.txt,ritual_sacrifice,0,40,0.0,0,738,0.0,0.0,0.0,
bible_BKR_Abk.txt,royal_power,0,40,0.0,0,738,0.0,0.0,0.0,
bible_BKR_Abk.txt,sacred_space,0,40,0.0,0,738,0.0,0.0,0.0,
bible_BKR_Abk.txt,war_conflict,0,40,0.0,0,738,0.0,0.0,0.0,
bible_BKR_Abk.txt,wisdom,1,40,0.025,1,738,0.00136,1.3,0.0325,přísloví:1
bible_BKR_Abk.txt,yhwh_elements,6,40,0.15,6,738,0.00813,7.8,0.195,hospodin:6
bible_BKR_Ag.txt,christian_elements,23,38,0.60526,23,742,0.031,24.3,0.63947,hospodin:23
bible_BKR_Ag.txt,covenant_law,1,38,0.02632,1,742,0.00135,0.8,0.02105,zákon:1
bible_BKR_Ag.txt,divine,24,38,0.63158,28,742,0.03774,29.7,0.78158,hospodin:23; bůh:2; duch:2; sláva:1
bible_BKR_Ag.txt,divine_hierarchy,0,38,0.0,0,742,0.0,0.0,0.0,
bible_BKR_Ag.txt,eschatology,0,38,0.0,0,742,0.0,0.0,0.0,
bible_BKR_Ag.txt,genealogy_lineage,0,38,0.0,0,742,0.0,0.0,0.0,
bible_BKR_Ag.txt,kinship,1,38,0.02632,1,742,0.00135,1.3,0.03421,syn:1
bible_BKR_Ag.txt,legal,1,38,0.02632,1,742,0.00135,0.8,0.02105,zákon:1
bible_BKR_Ag.txt,life_death,0,38,0.0,0,742,0.0,0.0,0.0,
bible_BKR_Ag.txt,monotheism,23,38,0.60526,25,742,0.03369,26.1,0.68684,hospodin:23; bůh:2
bible_BKR_Ag.txt,moral,0,38,0.0,0,742,0.0,0.0,0.0,
bible_BKR_Ag.txt,prophetic_speech,0,38,0.0,0,742,0.0,0.0,0.0,
bible_BKR_Ag.txt,ritual_sacrifice,5,38,0.13158,5,742,0.00674,4.7,0.12368,kněz:5
bible_BKR_Ag.txt,royal_power,3,38,0.07895,3,742,0.00404,3.4,0.08947,král:2; království:1
bible_BKR_Ag.txt,sacred_space,1,38,0.02632,1,742,0.00135,0.8,0.02105,chrám:1
bible_BKR_Ag.txt,war_conflict,1,38,0.02632,1,742,0.00135,0.8,0.02105,meč:1
bible_BKR_Ag.txt,wisdom,0,38,0.0,0,742,0.0,0.0,0.0,
bible_BKR_Ag.txt,yhwh_elements,23,38,0.60526,23,742,0.031,24.3,0.63947,hospodin:23
bible_BKR_Am.txt,christian_elements,19,40,0.475,19,706,0.02691,20.7,0.5175,hospodin:19
bible_BKR_Am.txt,covenant_law,1,40,0.025,2,706,0.00283,2.0,0.05,ustanovení:1; zákon:1
bible_BKR_Am.txt,divine,19,40,0.475,19,706,0.02691,20.7,0.5175,hospodin:19
bible_BKR_Am.txt,divine_hierarchy,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,eschatology,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,genealogy_lineage,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,kinship,2,40,0.05,3,706,0.00425,2.8,0.07,syn:2; otec:1
bible_BKR_Am.txt,legal,2,40,0.05,3,706,0.00425,3.3,0.0825,soudce:1; ustanovení:1; zákon:1
bible_BKR_Am.txt,life_death,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,monotheism,19,40,0.475,19,706,0.02691,20.7,0.5175,hospodin:19
bible_BKR_Am.txt,moral,2,40,0.05,2,706,0.00283,1.8,0.045,spravedlivý:1; zlý:1
bible_BKR_Am.txt,prophetic_speech,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,ritual_sacrifice,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,royal_power,3,40,0.075,3,706,0.00425,3.1,0.0775,král:3
bible_BKR_Am.txt,sacred_space,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,war_conflict,1,40,0.025,1,706,0.00142,1.0,0.025,meč:1
bible_BKR_Am.txt,wisdom,0,40,0.0,0,706,0.0,0.0,0.0,
bible_BKR_Am.txt,yhwh_elements,19,40,0.475,19,706,0.02691,20.7,0.5175,hospodin:19
bible_BKR_Da.txt,christian_elements,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,covenant_law,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,divine,7,40,0.175,9,791,0.01138,9.8,0.245,bůh:5; duch:2; pán:1; milost:1
bible_BKR_Da.txt,divine_hierarchy,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,eschatology,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,genealogy_lineage,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,kinship,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,legal,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,life_death,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,monotheism,5,40,0.125,5,791,0.00632,5.5,0.1375,bůh:5
bible_BKR_Da.txt,moral,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,prophetic_speech,2,40,0.05,2,791,0.00253,1.8,0.045,vidění:2
bible_BKR_Da.txt,ritual_sacrifice,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,royal_power,21,40,0.525,23,791,0.02908,26.2,0.655,král:21; království:1; kníže:1
bible_BKR_Da.txt,sacred_space,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,war_conflict,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Da.txt,wisdom,3,40,0.075,3,791,0.00379,3.3,0.0825,moudrost:3
bible_BKR_Da.txt,yhwh_elements,0,40,0.0,0,791,0.0,0.0,0.0,
bible_BKR_Dt.txt,christian_elements,17,40,0.425,17,763,0.02228,17.4,0.435,hospodin:17
bible_BKR_Dt.txt,covenant_law,1,40,0.025,1,763,0.00131,0.8,0.02,zákon:1
bible_BKR_Dt.txt,divine,17,40,0.425,28,763,0.0367,28.9,0.7225,hospodin:17; bůh:11
bible_BKR_Dt.txt,divine_hierarchy,0,40,0.0,0,763,0.0,0.0,0.0,
bible_BKR_Dt.txt,eschatology,0,40,0.0,0,763,0.0,0.0,0.0,
bible_BKR_Dt.txt,genealogy_lineage,4,40,0.1,4,763,0.00524,4.1,0.1025,pokolení:4
bible_BKR_Dt.txt,kinship,2,40,0.05,2,763,0.00262,2.3,0.0575,syn:2
bible_BKR_Dt.txt,legal,2,40,0.05,2,763,0.00262,1.8,0.045,zákon:1; soud:1
bible_BKR_Dt.txt,life_death,0,40,0.0,0,763,0.0,0.0,0.0,
bible_BKR_Dt.txt,monotheism,17,40,0.425,28,763,0.0367,28.9,0.7225,hospodin:17; bůh:11
bible_BKR_Dt.txt,moral,2,40,0.05,4,763,0.00524,4.0,0.1,zlý:2; dobrý:2
bible_BKR_Dt.txt,prophetic_speech,0,40,0.0,0,763,0.0,0.0,0.0,
bible_BKR_Dt.txt,ritual_sacrifice,0,40,0.0,0,763,0.0,0.0,0.0,
bible_BKR_Dt.txt,royal_power,1,40,0.025,1,763,0.00131,1.0,0.025,král:1
bible_BKR_Dt.txt,sacred_space,0,40,0.0,0,763,0.0,0.0,0.0,
bible_BKR_Dt.txt,war_conflict,0,40,0.0,0,763,0.0,0.0,0.0,
bible_BKR_Dt.txt,wisdom,0,40,0.0,0,763,0.0,0.0,0.0,
